lat,lon,amenity,name
43.833177356636,-79.2688977015345,pharmacy,Evergreen Drug Mart
43.8512871289946,-79.2530590058407,dentist,New Delhi Dental
47.3630569572773,-68.3302176760021,pharmacy,Familiprix
43.7863749886099,-79.4729283122035,dentist,Dentist
51.1576369763193,-114.160371016099,pharmacy,Shoppers Drug Mart
48.4164807179844,-71.0490245115342,clinic,Cataract MD
49.048612674651,-122.311461805743,dentist,7 Oaks Laser Dental Centre
46.799370029364,-71.2442262121335,clinic,Cataract MD
43.4992939667267,-79.6513946211075,clinic,Verso Surgery Centre
43.4995745928449,-79.6515316652244,clinic,Your Health Wellness Centre
51.1413363539416,-114.06782902155,pharmacy,Rexall
43.6568450802799,-79.5985312150777,clinic,Cataract MD
53.5466636988216,-113.514279083516,clinic,Cataract MD
45.4973155512016,-73.5711553535177,clinic,Cataract MD
45.6033058902972,-76.491156447504,pharmacy,Uniprix
49.2782596387038,-123.122245059917,clinic,Coast Medical
45.44127532005,-75.6725486028987,dentist,Dental Centre
43.654122135215,-79.4639408165257,dentist,Pacific Dental
45.3698926856914,-75.7720152229353,dentist,OptoDent Centre
43.5335788843725,-79.8607571280233,dentist,Dentistry @ Main
43.3840891500154,-79.8017334422561,clinic,Millrose Chiropractic Clinic
43.2546789352628,-79.886122275769,clinic,Locke Street Walk-in Clinic
45.4956704350658,-73.6188950697757,dentist,Clinique d'orthodontie de l'Université de Montréal
49.0348856318238,-118.438067002618,doctors,Boundary Medical Clinic
43.347763490404,-79.7940310599728,pharmacy,Shoppers Drug Mart
49.0544544420678,-122.321319259151,clinic,Abilities Neurological Rehabilitation
49.054497189774,-122.321324623569,dentist,Dr. Andrew P. Woo Inc.
49.0543777476537,-122.321309452324,dentist,Garden Dental Centre
49.0544157176751,-122.321314313828,clinic,LifeLink Counseling Group
45.4751032563347,-75.7049507774537,clinic,Clinique Médicale D'Urgence De L'Outaouais
44.2624310466819,-79.0674900398255,pharmacy,Sunderland Pharmacy
43.9197434733172,-80.0942717536575,clinic,Sport-Medic Physiotherapy Clnic
47.3787793959741,-68.3111449067879,dentist,"Clinique Dentaire Morneault,Voisine, Michaud, Dion & Caissie"
49.3269065283422,-122.951354566558,pharmacy,Deep Cove Pharmacy
43.8999269778344,-80.3152359042128,dentist,Grand Valley Dental
43.8983377689927,-80.314990817364,pharmacy,Guardian
45.6416273648733,-73.3067630538778,pharmacy,PJC Jean Coutu
43.6963849483013,-80.3860862039008,pharmacy,Grand River Pharamacy
43.7061888413482,-80.3783695723822,dentist,St David Street North Dentistry
43.7056808980159,-80.3778465416241,pharmacy,St. Andrew Pharmacy;Mane Stage
43.3561500874433,-79.7840626301666,dentist,Doctor Surya
43.3559999675574,-79.7838185491462,dentist,"Doctor Brian Hurd, Orthodontist"
43.4410241493309,-80.5066268563533,pharmacy,Savant Pharmacy
46.839714392452,-71.6089534131597,pharmacy,Uniprix
43.6804563986055,-79.4730944415244,pharmacy,Keele & Rogers Medical Centre Pharmacy
43.6805088693194,-79.4730522805515,doctors,Keele & Rogers Medical Centre Walk-In Clinic
44.4751337420123,-80.0744608740498,pharmacy,Shoppers Drug Mart
44.4728428840559,-80.0766398335988,pharmacy,I.D.A.
44.4729398626756,-80.0766523226345,clinic,West End Family Practice
43.7988728253368,-79.201646004336,dentist,Dental Centre
43.6408646466035,-79.3935237774128,doctors,Appletree Medical Centre
53.5407534512559,-113.524700471369,dentist,Harmony Dental
43.9576449307253,-78.9602487016813,pharmacy,I.D.A.
45.6250922168448,-72.9452890371114,pharmacy,Familiprix
46.8133484454675,-71.211981282082,pharmacy,Jean Coutu
46.8166627338013,-71.2169107631574,pharmacy,Proxim
43.571690224636,-79.6276847316006,dentist,Clayhill Dental Centre
43.7196189971651,-79.569407621949,pharmacy,Kipling Pharmacy
51.1295826625785,-114.203871081912,dentist,Pearl denture Care
43.5579608348758,-79.716583531935,clinic,Mi Clinic
43.4864656315577,-79.7151628831662,dentist,Dr. Uraca Chen
43.490135144948,-79.7153901165612,dentist,Confident Smile Dental Hygiene Clinic
43.5834870828005,-79.7593979580692,dentist,Mtc Family Dental Centre
43.518913738942,-79.6899539740957,clinic,Ridgeway Family Medicine
43.5187939615457,-79.6899595061518,dentist,Dr. Glenn Hendricks
43.5195614924193,-79.6892175400829,dentist,Erin Oaks Children's Dentistry
43.4848346808382,-79.7132918747398,dentist,Zajac Dental
43.0989158492945,-79.5461682086672,pharmacy,Guardian
43.4864195310902,-79.7142638402318,dentist,Family Dentistry
43.4805994728027,-79.7182718148723,dentist,Park Haven Dental
43.484997792674,-79.714090167198,dentist,Uptown Orthodontics
48.9436595960732,-57.9473963837332,pharmacy,Lawtons Drugs
48.9522980693029,-57.9508564333632,pharmacy,Shoppers Drug Mart
49.1730641554862,-57.4274823525819,pharmacy,Shoppers Drug Mart
46.6810133656024,-71.730056239858,pharmacy,Brunet
43.5928655942613,-79.7644226575647,pharmacy,I.D.A.
43.5928379339809,-79.7643844360862,doctors,Glen Derry Walk-In & Family Practice
43.592806585663,-79.7643553508822,dentist,Cossmann Dental
46.6817524818242,-71.730832907006,dentist,Santé Dentaire Sara Leclerc
49.1528588235152,-125.908810027237,pharmacy,Pharmasave
43.6219717530313,-79.5234358167084,pharmacy,Danny's Wellness Pharmacy
43.6479949639951,-79.3957339176416,dentist,soho Dental
43.62301932329,-79.4824595419402,pharmacy,Shoppers Drug Mart
46.8567919334348,-71.4217828330861,clinic,Clinique médicale Val-Bélair - Clinique-réseau - GMF
49.1530672814471,-125.905814754138,pharmacy,Tofino Pharmacy
44.4865521572485,-80.055251982728,dentist,Beach Dental Hygiene Studio
43.830335640003,-79.0956747759797,clinic,MedRehab Physiotherapy
43.830264226188,-79.0969623201262,clinic,CML HealthCare
43.6172623807333,-79.5384039679386,dentist,Li Family Dental
43.9825971859206,-80.7365129561036,doctors,Dr. Christopher Rowley
43.9824130355078,-80.7362720602064,pharmacy,Mount Forest Pharmacy
43.6364477189072,-79.4056559117042,dentist,Fort York Dentist
43.6411366393615,-79.3784133014667,pharmacy,Rexall
43.9183640635119,-78.9503451478057,pharmacy,Shoppers Drug Mart
43.9812929617867,-80.7350679159965,pharmacy,I.D.A.
45.4318477744556,-75.6503229808058,pharmacy,Pharmacie La Paix
44.0149911462104,-79.4149643504545,dentist,Aurora Smile Centre
43.5241276179921,-79.6150021577278,dentist,Chin Up & Smile
43.5069451355815,-79.6255319235895,dentist,Dentistry at Clarkson Village Shoppes
44.0819791487351,-80.2052611436247,dentist,Shelburne Family Dental
44.0804331905137,-80.2026770028763,pharmacy,Shelburne Town Pharmacy
43.5066471589237,-79.6260526074147,pharmacy,eMichael Pharmacy Medical Center
43.4475617823491,-79.6660648794989,pharmacy,Health Aid Pharmacy
43.6570840483394,-79.4480673359338,dentist,YDO Dental Office
43.7108784323547,-79.5320645669304,dentist,Dr Sajner & Associates Cosmetic & Preventative Family Dentistry
43.7105527954164,-79.5342870285568,doctors,Primacy Medical Clinic
47.56128905115,-52.7558677623116,pharmacy,Lawtons Drugs
43.5826825877339,-79.7650412420189,dentist,Aquitaine Dental
43.5828839210481,-79.7650301779067,doctors,Churchill Family Medical Centre
43.5829638844044,-79.7649350433057,pharmacy,Meadowvale Pharmacy
49.0511082186829,-122.303977855856,clinic,Big Feet Reflexogy & Acupressure
43.6080087596297,-79.6175749829069,dentist,Cawthra Dental
49.04861535686,-122.294123000838,clinic,Valley Laser Eye Centre
49.0555503759077,-122.316500335379,clinic,Pro Motion
43.6606414956843,-79.5820808080903,pharmacy,Guardian
44.3860705725566,-79.7062054785208,pharmacy,Shoppers Drug Mart
43.5954977633149,-79.6034008493644,pharmacy,Cawthra Drug Store
43.0621265866186,-79.9621728758239,pharmacy,Rexall
49.0559457502804,-122.316104374273,dentist,Gladwin Dental Centre
43.769965569129,-79.1853111837934,pharmacy,Shoppers Drug Mart
43.5172834587748,-79.8502791623232,dentist,Planet Dental
43.510834087197,-79.8860066055052,dentist,Heritage Dental Care
43.6987193921541,-79.3969091442855,pharmacy,I.D.A.
43.4920589593644,-79.8786340511118,clinic,Milton Trails Medical Clinic
43.9140296975619,-79.4486920391773,dentist,Tower Hill Dental
43.8065698432019,-79.473877646557,pharmacy,Health Centre pharmacy
43.9021341843971,-79.4439025358849,pharmacy,A&J Pharmacy
43.9021664547243,-79.4439772186422,doctors,Richmond Hill Mon Sheong Health Centre
43.5813809619901,-79.7130650604399,dentist,Pearl Dental Care
43.3447568179166,-79.793344665922,pharmacy,I.D.A.
44.2696503798852,-76.5580150334436,dentist,Cataraqui Dental Centre
49.0500618218907,-122.335639237809,doctors,Medical Clinic Family Physicians
49.050147149665,-122.335647368255,pharmacy,Clearbrook Pharmacy
49.0498186628796,-122.335658600005,dentist,Cedar Park Dental Group
43.5820079283475,-79.7157918611803,dentist,Dr. Allen Leko
43.5824592938334,-79.7172980053616,clinic,Queen Medical Centre
43.6895795972957,-79.2900179182369,doctors,Family Health Centre Medical Dental
43.9125952186527,-79.4464919572323,pharmacy,Pharmasave
43.9123368883969,-79.4463454415648,dentist,Jefferson Forest Family Dental
46.3653185379416,-72.5107823245276,pharmacy,Familiprix
46.3683949478634,-72.5060876205601,pharmacy,Uniprix
46.3680781957424,-72.5224968724029,pharmacy,Jean Coutu
43.6141654351487,-79.6110638367027,dentist,Dr. V Janev
49.1181975584169,-122.671387014441,pharmacy,Shoppers Drug Mart
46.3556391999759,-72.5831975255381,pharmacy,Pharmaprix
43.8745755764099,-79.2579439790102,dentist,Smiles on Seven
46.3531111341597,-72.5604857530611,clinic,GMF Du Carmel
46.3532376170786,-72.5601375688032,pharmacy,Familiprix
44.9009570543654,-75.1827147076663,pharmacy,PharmaChoice
43.3343401239287,-79.8101181114576,pharmacy,medexpress Pharmacy
43.7524294542236,-79.264615051927,clinic,Professional Inc.
43.7513596719216,-79.263577037038,doctors,Walk-In Clinic
43.7513778606514,-79.26350847307,pharmacy,Guardian
43.7513361187737,-79.2636779551522,dentist,Lawrence Midland Dental Centre
43.7516208520244,-79.2659761053643,clinic,CML HealthCare Laboratory Services
43.6375442394803,-79.394174213099,dentist,Queen's Quay Dental Centre
43.6371291676352,-79.3959932537257,pharmacy,Remedy'sRx
43.7299815440585,-79.7653220357752,dentist,Trinity Dental Centre
43.7164217201995,-79.8232367119335,dentist,Wanless Dental
43.7127878298977,-79.8271870190802,clinic,StoryBrook Medical Clinic
43.705372024884,-79.8357373146885,pharmacy,I.D.A.
49.0497735682405,-122.325285659552,pharmacy,FreshCo Pharmacy
49.2810002695844,-123.050474846355,dentist,Dr Bradley Mar
49.2808715235517,-123.048188514627,doctors,Northeast Mental Health Team
49.2807420231477,-123.04892922341,pharmacy,Hastings Pharmacy
49.2808007802889,-123.04882453344,dentist,Laurel Radiology - XRay
49.280748225756,-123.048676928125,dentist,Dr. Alex Libelich
49.2809327952639,-123.048837944485,doctors,B Carlani & E Wong Physthrpy
49.2808784805313,-123.048825539268,doctors,BC Biomedical Laboratories
43.6964391792148,-79.5333395382221,dentist,dentistry on royal york
49.0509563385974,-122.337352079722,clinic,Urgent and Primary Care Centre
49.0504396780858,-122.338439044926,doctors,OliveTree Medical Clinic
49.0504909753332,-122.338426639709,pharmacy,I.D.A. Plaza Pharmacy
43.7314797254317,-79.599195145628,dentist,The Tooth Corner
43.731411832016,-79.599158181435,clinic,Medscan Medical Imaging
43.7315453557335,-79.5992186149569,clinic,"Humber Family Chiropractic, Rehabilitation & Wellness"
43.7315963177049,-79.5992253204795,pharmacy,Humber Green Pharmacy
43.7311666613482,-79.599947672895,doctors,Etobicoke-Brampton Sleep Clinic
43.7311524959318,-79.6000491777424,dentist,Humber 27 Dental Office
43.7312179585956,-79.6003917461251,doctors,Humber27 Wellness & Foot Clinic
43.7312394162677,-79.6003168119107,pharmacy,Permanent Drug Mart
46.1357409760471,-60.1925150488398,pharmacy,Lawtons
46.1375066239506,-60.1942424752648,pharmacy,Pharmasave
43.1344489999609,-80.2610567070228,dentist,Clarence Street Dental Group
46.1403530344493,-60.1951971740363,pharmacy,Pollett Drug Store
49.2808217350469,-123.048628732181,doctors,Dr. Gordon Stahl
52.3186054162463,-106.575351219087,clinic,GAMA Family Medicine/Minor Emergency Centre
52.3186858825168,-106.575188107252,pharmacy,Diamond Centre Pharmacy
46.1207997307261,-64.8295734830777,clinic,Moncton Whole Blood Clinic
46.1099764306152,-60.2225316499325,pharmacy,Shoppers Drug Mart
46.1378942869724,-60.1868166119673,pharmacy,Shoppers Drug Mart
48.4356750247946,-123.387345043642,clinic,Stillpoint Community Acupuncture
49.0355655718092,-122.265364774869,dentist,Venier Dental Group
49.0485764648293,-122.292613671534,dentist,5ive Corners Dental Centre
43.6241642912635,-79.4896823117238,dentist,Mystic Pointe Dental
43.8560231557447,-79.4309778088294,pharmacy,Guardian
43.8558698507357,-79.430723166611,dentist,Uptown Dental Clinic
43.8557020450341,-79.4304372598938,doctors,Dr. Bernstein Diet & Health Clinics
44.6723349456136,-63.664461868412,pharmacy,Rockingham Guardian
47.362324462759,-68.3319012650735,clinic,Physio Rehab
43.3900113837027,-79.8226267608396,pharmacy,Morelli's
47.3790712538426,-68.3133200106614,clinic,Pierre Bujold Foot Centre
49.2932673525169,-122.755471081955,doctors,Foothill's Medical Clinic
44.4332374695517,-77.8917513454022,pharmacy,Guardian
43.9298425769938,-79.5221908526301,dentist,King City Dental
47.3738287925027,-68.3277413265285,clinic,Guérison Tao Yin
43.7823109390372,-79.4933320438227,pharmacy,Concord Specialty Pharmacy
43.7824614780182,-79.4931855281552,clinic,Eye Laser Cosmetic
43.7854808909984,-79.2766411551433,dentist,Dental Office
43.789600177313,-79.236140218104,dentist,Family Dentistry & Anasthesia
42.8470764554854,-80.2899002607664,pharmacy,Roulstons
44.4502726819235,-79.7312276387885,pharmacy,Pharmasave
46.3200698394878,-74.2243559781823,pharmacy,Proxim
46.3180537403174,-74.2214298557844,pharmacy,Familiprix Michel Deschamps
50.5746069628144,-113.876643845132,doctors,Charles Clark Heath Clinic
43.7612635610733,-79.4102202770773,pharmacy,Rexall
49.3375592567235,-123.101329026376,clinic,Bodyside Laser Clinic
43.4044254911331,-80.669839442586,pharmacy,Pharmasave
46.8375296493898,-71.2442888249502,pharmacy,Proxim
46.8385788960291,-71.2452654004889,dentist,Godbout et Dubois denturologistes
46.8407777206886,-71.2470664200238,clinic,Beltrami Audioprothésiste
43.3923815344631,-79.7877693592071,pharmacy,I.D.A.
49.3382178228559,-123.102089013536,dentist,Edgemont Village Dental Care
49.3374025989532,-123.102463014056,dentist,Village Dental Group
49.337938118747,-123.101476044957,clinic,Edgemont Chiropractic Clinic
44.0967172167231,-79.1294505768267,pharmacy,Shoppers Drug Mart
52.3178076267023,-106.574086054622,clinic,The Ultrasound Centre
52.3187321506223,-106.574710338771,dentist,Warman Dental Centre
43.6678957814239,-79.3433037721867,pharmacy,Medi Choice Pharmacy
43.667927716475,-79.3432402373607,doctors,Medical Office
43.7140125935894,-79.630171139358,pharmacy,Shoppers Drug Mart
50.6583596936954,-120.370767326014,dentist,Aberdeen Dental Arts
50.6585192851318,-120.370199619712,dentist,River City Dental
49.0557469315372,-122.316197078122,doctors,Dr. Alok Sood
49.0387997291487,-122.278724019785,doctors,Dr Zakaria Tadrous
49.0390379428369,-122.278827033375,clinic,CareXus Clinic
49.0522926654203,-122.319280109747,dentist,Fraser Valley Endodontics
49.0522927492393,-122.319366275712,clinic,Ahn's Body-&-Mind Clinic
49.0522951799913,-122.319524274587,dentist,Kafka Denture Clinic
49.0522942579819,-122.319591832726,dentist,Dr. Gary Gill Inc.
49.0522949285342,-122.319447747811,doctors,Dr. Henryk Pluta Inc.
43.8234597971917,-79.3248304766875,dentist,Dr. Edwin B. Simon General & Cosmetic Dentistry
50.6771238412348,-120.329542611636,clinic,Downtown X-Ray Clinic
50.6770898945269,-120.329376314677,clinic,Kinetic Energy: Health and Wellness Centre
49.0490349549329,-122.335094330284,doctors,Cedar Park Medical Clinic
49.0489758625155,-122.335091061341,pharmacy,Cedar Park Pharmacy
43.4494673242166,-79.7600918120139,dentist,Sun Valley Dental Centre
43.4495118321224,-79.7610406434532,clinic,GAM X Ray Ltd
43.4424775713412,-79.7678567232948,doctors,Dr Phillip Lai Otolaryngology Head and Neck Surgery
43.4426531722126,-79.7682804285003,doctors,Pediatrics Urgent Care
43.4426941597192,-79.7683491601063,pharmacy,Nature's Vitamins
43.4427252565799,-79.7684087554378,pharmacy,I.D.A.
43.4426507414607,-79.7676534621429,dentist,Tanglewood Dental Office
43.4493893725171,-79.759973208084,pharmacy,I.D.A.
52.3309111397525,-106.578100483328,dentist,Legends Dental Centre
49.0507597829679,-122.331594047518,dentist,Dr. R. K. Arya (Dentist)
49.0507026183883,-122.331369328694,pharmacy,Langdon Pharmacy
49.0507047976831,-122.331455746116,doctors,Langdon Medical Clinic
43.5126743340387,-79.6498974455627,dentist,Park Royal Dentistry
43.5125505333288,-79.6498961044582,clinic,Medical Clinic
46.3264221486268,-73.6394799343225,pharmacy,Familiprix
43.8223528830586,-79.3258113269968,doctors,Medical Centre
42.2917247435449,-83.0585941723304,pharmacy,Shoppers Drug Mart
46.4126782187097,-63.7809375492824,pharmacy,Lawtons Drugs
43.6496472885677,-79.3832647470235,pharmacy,Rexall
45.5029041851426,-73.6360646440554,dentist,Clinique Dentaire Khuong Pham
49.0498706306793,-122.290037074498,dentist,Montrose Dental Centre
51.0371877704304,-114.143842070679,pharmacy,Shoppers Drug Mart
49.854666272321,-97.0760004585797,pharmacy,Rexall
44.0962377718616,-79.1277973302448,pharmacy,Rexall
45.7274797624993,-65.5300392406425,pharmacy,Lawtons Drugs
43.9333180493257,-79.5092578274904,dentist,Dawson Dental
49.0492552313483,-122.291521341912,dentist,Abbotsford-Fraser Denture Clinic
45.5554238493233,-73.586239929383,dentist,Chantal l'Abbee
45.5556651643157,-73.5862696013202,dentist,Centre Dentaire Bahamin
49.0495232846118,-122.292133137025,clinic,Abbotsford Community Renal Services
43.7239562967812,-79.7174219737095,pharmacy,Pharmasave
43.738038564665,-79.7013681145613,pharmacy,I.D.A.
43.4799177726176,-80.4839943766803,doctors,Onyx Medical Centre
43.6389439334913,-79.4265186363411,pharmacy,Family Care Pharmacy
43.638935216312,-79.4265846019191,doctors,King-Dufferin Family Medical Clinic
43.639001433347,-79.4276774344549,pharmacy,Charles Pharmacy
43.8008625215121,-79.200248824896,doctors,Pharmasave
43.8008130682834,-79.2002373416886,pharmacy,Pharmasave
43.3408734821763,-79.7830988789398,dentist,Pearl Dental
43.3531945445653,-79.7686709413691,doctors,Dr. Turliuk
43.6507642609846,-79.366919532921,dentist,Corktown Dental Centre
49.1250264625704,-123.18089424225,pharmacy,Pharmasave
53.5204240671179,-113.593568953871,pharmacy,Shoppers Drug Mart
53.5202502264461,-113.594550642371,pharmacy,Walmart Pharmacy
49.0436562876665,-122.292900416441,doctors,Greenleaf Medical Clinic
49.0439040567243,-122.29397480879,doctors,Dr. Shaun K. Tregoning
49.0438554416858,-122.293977155723,doctors,Dr. E H Zaghloul
49.0438115205132,-122.29397313241,clinic,new leaf massage & wellness
49.0439051463717,-122.294033901208,clinic,Abby Laser Medical Centre
43.6427326375447,-79.4253097144464,dentist,Dentistry on Queen West
43.3694229987566,-80.9796231006718,doctors,Stratford Health & Wellness Centre
45.5358681986673,-73.6081078118485,dentist,Clinique dentaire Dr. Carl Langlois
45.5363300415321,-73.6080832528722,dentist,Dentiste Dr. Mehmet Kocabas
53.541765230788,-113.580911106613,pharmacy,Shoppers Drug Mart
43.2334168967587,-79.9009019179967,pharmacy,Remedy'sRx
43.9267829308784,-79.4514683769655,dentist,Silver Maple Dental
43.7141085663807,-79.630083883746,doctors,Malton Urgent Care Clinic
49.054502638011,-122.321903813078,dentist,Dedicated Dental Care
49.0544679369319,-122.32190020886,dentist,Novo Dental Centre
49.0548698491891,-122.318701674609,clinic,Abbotsford Mental Health Office
49.0547422766228,-122.320101117163,clinic,Clearbrook Chiropractic Clinic
49.0546929910321,-122.325370065317,pharmacy,Silvermere Pharmacy
49.0547314639677,-122.325866022528,doctors,Dahlstrom Medical Clinic
49.0534912775741,-122.32448074539,dentist,"Dr. A.P. Grewal Inc., B.D.S, D.D.S"
49.0535466819541,-122.324478230819,dentist,Clearbrook Denture Clinic
49.0539807807195,-122.324378150895,doctors,Family Health Centre
49.0539053435909,-122.324501364872,doctors,Kaizen Medical Inc.
49.0539536233532,-122.324374043763,doctors,Dr. S.N. Jaffri
49.0539179164457,-122.324371445373,pharmacy,Abby Pharmacy
49.0538769289391,-122.323722769886,doctors,Clearbrook Family Practice
43.3677609511763,-79.7536070688047,pharmacy,Rexall
49.0409019942836,-122.269729483308,pharmacy,Save-On-Foods Pharmacy #904
49.0393533538533,-122.268868158938,dentist,Willow Dental Care Abbotsford
49.0393297168864,-122.268926329346,doctors,Abbotsford Village Medical Clinic
53.5015789503938,-113.628557616107,pharmacy,Shoppers Drug Mart
53.5086596469187,-113.631319034108,doctors,Medical Center
43.451594567423,-79.7389762053582,dentist,Dr. Danny Soares
48.8524091689844,-123.499581828439,pharmacy,Pharmasave
43.5302334991779,-79.6541673546773,pharmacy,Shoppers Drug Mart
45.4371151300479,-75.6584516666844,doctors,Vanier Medical Centre
49.0363622717058,-122.265511374355,dentist,Sumas Way Dental
45.4601488514258,-75.7667205423387,dentist,Clinique Dentaire Chiasson et associés
45.3432953981793,-80.0093582130059,pharmacy,Pharmasave
45.3440918466189,-80.0094443789706,pharmacy,Rexall
45.3437787825353,-80.0350693657146,pharmacy,I.D.A.
43.5958461990298,-79.7841617042622,doctors,Primacy Medical Clinic
49.0578980631676,-122.37744196823,dentist,Highstreet Dental
43.7252324415394,-79.230897337669,dentist,Cliffcrest Dental office
49.0588616467564,-122.378838644756,dentist,Aura Orthodontics
46.3266887769668,-79.4665533719259,pharmacy,Pharmasave
45.523089484365,-73.6037919699044,pharmacy,Uniprix
43.230517847908,-79.8914580276912,doctors,Smith Health Centre
44.2520809888242,-76.5331127343912,clinic,spinalrehabcentre
44.2530345979482,-76.4611599629788,pharmacy,Pharmasave
44.2524526424109,-76.4611884614496,dentist,Dentist
43.7137028822671,-79.632944375842,dentist,Malton Dental Centre
45.4937484646681,-73.5639065160152,pharmacy,Jean Coutu
43.624176193566,-79.606447838806,dentist,Rock West Dental
43.6244674647013,-79.6066704621543,pharmacy,St. Mary Dixie Pharmacy
44.2517879574892,-76.5927619615923,doctors,Bayridge Family Medicine Clinic
44.2518888756034,-76.5923921520243,dentist,Bayview dental centre
44.2307698323674,-76.4858754294095,clinic,Hotel Dieu Hospital Urgent Care Centre
45.4490161752688,-75.5896780673267,dentist,Dr. Sara Syed
44.3193191911585,-80.6487885442229,pharmacy,I.D.A.
43.9515235430186,-79.4546891232599,dentist,Springhill Dental
43.9241338303804,-78.8758382428583,pharmacy,I.D.A.
49.0617599412358,-122.380835130273,dentist,Mt Lehman Dental
43.8998813802811,-78.8672971673435,dentist,Oshawa Dental Clinic
46.2231913835131,-79.3655844633835,pharmacy,I.D.A.
43.9022511957654,-78.8660271413746,dentist,Dental House Dr. Danis & Dr. Kindree
45.4430655269298,-75.6421555705345,doctors,Ampos Orthopaedic
45.4430882418874,-75.6416827473765,dentist,Steadfast Dental
44.607721620077,-80.5922387771773,pharmacy,Pharmasave
46.706227974367,-64.2260633788157,pharmacy,The Medicine Shoppe
43.2546431445362,-79.8283551211064,doctors,Family Practice Clinic
45.4120928859611,-75.6932886164732,pharmacy,Shoppers Drug Mart
43.6302205515825,-79.4763248270075,dentist,Dr Yonlanda Cruz
50.4513552675994,-104.529818409035,dentist,Eastgate Dental Clinic
44.2401023271799,-76.5087422670952,clinic,KMI X-Ray and Ultrasound
44.2393237321941,-76.5069233102875,clinic,Merry Family Foot Clinic
44.2392744466034,-76.5068193746882,pharmacy,Frontenac Medical Pharmacy
49.0527843478605,-122.325454051987,doctors,Windermere Medical Clinic
49.0529302767947,-122.325384733647,dentist,Dr. Henry T. Louie
49.0527085754558,-122.325448268473,doctors,Dr. Debbie Hewes
49.0528556778565,-122.325460925147,dentist,Dr. Michelle Wang
49.0529272593096,-122.325472659812,dentist,Dental Implants & Imaging
43.6492287801423,-79.3710811478467,dentist,Market Dental
43.6499574189851,-79.3692853250917,clinic,Myo Medical Clinic
43.6484771748847,-79.3708001026333,clinic,Appletree Medical Group
43.7298987308551,-79.4715917339235,dentist,Wilson Dental
49.1044891234147,-122.738934006088,pharmacy,Rexall
49.7240141947942,-86.94853921091,pharmacy,Rexall Drug Store
45.5006016763408,-73.6320512211778,pharmacy,Pharmaprix
43.6730497298662,-79.4141440135909,dentist,Annex Dental Clinic
45.4302767543437,-75.7335206620587,dentist,Clinique d'Endodontie Cristian de Chevigny
45.4258641852371,-75.715949510798,dentist,Clinique Dentaire Du Portage
45.4355029547915,-75.7665080610932,pharmacy,Pharmacie Stéphanie La Buissonnière
45.4261796800726,-75.7159961141796,dentist,Centre Dentaire Marleau
45.4304499244633,-75.7201840482812,pharmacy,Proxim
45.4299669592025,-75.7274670001297,pharmacy,Familprix
45.4351959256782,-75.7333240226102,pharmacy,Familiprix
45.4353665812268,-75.7328782729995,doctors,Clinique Medicale Lacroix
45.4379349639973,-75.7326190207343,dentist,Oraltech
45.479527979201,-75.7015800789115,doctors,Arrimage Santé
45.4916089838831,-75.6521950788796,pharmacy,Familiprix
45.3944559367605,-75.8492850546258,dentist,Denturoligist
45.4503093352904,-75.7360319640685,dentist,Centre d'Orthodontie Dr. Eric Fortier
45.5830999715929,-75.4142700634336,clinic,Clinique De Physiothérapie De La Lièvre
45.4561308185015,-75.7420938402626,dentist,Dr. Andre Guay
45.4270778848166,-75.7241911009124,dentist,Clinique Dentaire Montcalm
45.4223067378922,-75.7417364359113,dentist,Clinique dentaire David Côté
45.4471543869359,-75.7422265257899,pharmacy,Clinique Sante
49.0323494355615,-119.470934481068,pharmacy,Shoppers Drug Mart
45.6524598850776,-73.8467954128452,pharmacy,Pharmacie Pharmaprix
51.0007081352576,-118.196999946948,pharmacy,Pharmasave
49.0329944230107,-119.466822235552,dentist,Osoyoos Dental Centre
43.7973772423535,-79.3154149172146,pharmacy,NewTowne
45.4675830966265,-73.5411117626968,pharmacy,Pharmaprix
45.5002653943855,-73.6301928694252,clinic,Clinique Médicale Diamant
43.6442903304305,-79.3762474176867,doctors,WellOne Medical Centre
49.2265631612337,-122.89302607584,pharmacy,Columbia Prescription XPress Press
49.225689599285,-122.893094053075,pharmacy,Pure Integrative Pharmacy
49.2247655782791,-122.892626007601,pharmacy,Shoppers Drug Mart
43.9109579815059,-78.677353602243,pharmacy,Pharmasave
49.2836249787442,-123.11612107382,pharmacy,Shoppers Drug Mart
43.8633869929588,-79.7127001123757,dentist,South Bolton Dental Centre
46.335051485582,-72.5909119777619,pharmacy,Pharmaprix
46.3358574893912,-72.5945217281826,dentist,La clinique dentaire
43.6490751398571,-79.3730139308994,pharmacy,Metro Pharmacy
43.9073121889015,-78.8087804190802,pharmacy,Shoppers Drug Mart
43.9120083177926,-78.7768702622415,dentist,Courtice Corners Dental
45.442973577452,-73.2464429391467,pharmacy,Familiprix
49.2776522859998,-122.792514148659,dentist,Trip City Dental Centre
49.2848662547852,-123.11485205368,pharmacy,Rexall
49.2796265594733,-122.828887501299,dentist,Suter Brook Dental
43.760467699367,-79.7277697684533,clinic,Brampton Urgent Care Clinic
49.051911624102,-122.315323013259,pharmacy,PharmaChoice
49.0518140587491,-122.315324773459,doctors,Emerald Clinic
49.0392401981605,-122.293628300913,dentist,United Dentists
48.4194871390146,-89.2625293760034,clinic,Health And Counselling
43.6726472308758,-79.4681654633632,dentist,WestClair Dental
44.0761792908341,-80.1995214677886,clinic,LifeLabs
