lat,lon,date,hectares,elevation
52.998667,-116.684217,2006-06-03,0.01,1370.0
53.2253,-106.015,2006-06-03,2.0,465.0
54.085167,-116.037833,2006-06-03,0.03,961.0
51.1597,-114.9756,2006-06-03,0.01,1289.0
52.9685,-116.508183,2006-06-03,0.01,1271.0
53.025433,-116.687317,2006-06-03,0.01,1354.0
52.953867,-116.629683,2006-06-03,0.01,1351.0
52.6384,-122.342,2006-06-03,1.4,906.0
52.999267,-116.5099,2006-06-03,0.01,1246.0
52.9879,-116.6032,2006-06-03,0.01,1341.0
54.011667,-116.965,2006-06-03,0.01,859.0
51.3747,-118.433,2006-06-04,1.5,616.0
50.5953,-117.6852,2006-06-04,150.1,2132.0
52.6077,-122.2838,2006-06-04,0.009,1147.0
51.8547,-118.551,2006-06-04,0.1,1588.0
50.6185,-117.5625,2006-06-04,0.3,1409.0
50.6267,-117.7767,2006-06-04,8.0,2028.0
50.6929,-117.4899,2006-06-04,50.0,1761.0
50.7603,-117.7383,2006-06-04,0.5,518.0
50.755,-117.4282,2006-06-04,54.6,1535.0
54.5333,-106.207,2006-06-04,0.01,616.0
50.7358,-117.4602,2006-06-04,0.2,1459.0
50.021,-117.3303,2006-06-04,5.0,1814.0
50.0162,-117.3461,2006-06-04,0.2,1875.0
50.0263,-117.3275,2006-06-04,0.1,1944.0
52.2693,-121.9059,2006-06-04,0.3,959.0
51.4956,-118.5269,2006-06-04,0.73,1211.0
50.4242,-117.4642,2006-06-04,0.009,1785.0
51.3654,-118.352,2006-06-04,0.5,1558.0
51.3526,-118.4317,2006-06-04,0.009,1127.0
52.6371,-122.4015,2006-06-04,0.009,841.0
57.402833,-115.181167,2006-06-04,0.3,462.0
51.3772,-117.5583,2006-06-04,48.0,2058.0
50.5489,-117.9786,2006-06-04,0.3,1053.0
52.6193,-122.3662,2006-06-04,0.009,853.0
50.8015,-118.1382,2006-06-04,2.9,1648.0
50.5797,-117.9975,2006-06-04,0.009,1594.0
50.5783,-117.9983,2006-06-04,0.3,1606.0
50.469,-117.9833,2006-06-04,0.5,984.0
51.625,-117.5333,2006-06-04,34.0,1214.0
52.0258,-118.2797,2006-06-04,0.01,1800.0
50.6263,-117.9693,2006-06-04,0.1,1341.0
50.6303,-117.9708,2006-06-04,0.009,1299.0
50.6214,-117.958,2006-06-04,0.009,1022.0
51.3373,-118.2555,2006-06-04,0.009,1699.0
50.65,-117.9419,2006-06-04,0.3,622.0
54.7477,-104.556,2006-06-04,0.01,559.0
51.3874,-118.1621,2006-06-04,0.009,1897.0
56.991833,-114.061167,2006-06-04,0.2,570.0
50.1029,-115.7565,2006-06-04,0.009,879.0
50.1037,-115.7018,2006-06-04,0.1,1799.0
50.2302,-122.3992,2006-06-04,0.36,1794.0
51.3347,-118.2668,2006-06-04,0.3,1364.0
51.3497,-118.2567,2006-06-04,1.0,1705.0
51.6375,-118.2083,2006-06-04,1.1,1746.0
50.6503,-117.9413,2006-06-04,0.1,622.0
52.1869,-118.4191,2006-06-04,0.009,1274.0
51.6186,-118.3022,2006-06-04,0.009,1571.0
52.6189,-122.367,2006-06-04,0.009,861.0
51.3656,-118.199,2006-06-04,0.009,1746.0
51.3442,-118.4686,2006-06-04,17.6,901.0
50.5907,-121.4076,2006-06-04,0.009,1539.0
50.7992,-117.1583,2006-06-04,3.0,1811.0
50.5711,-117.539,2006-06-04,0.009,1962.0
50.9685,-118.7687,2006-06-04,0.009,627.0
50.3558,-121.1927,2006-06-04,0.1,1151.0
50.4691,-121.2558,2006-06-04,0.009,644.0
50.4104,-121.2807,2006-06-04,0.01,780.0
50.3785,-121.2048,2006-06-04,0.009,1185.0
50.4885,-121.2103,2006-06-04,1.5,1292.0
50.4059,-121.2766,2006-06-04,0.009,731.0
50.3842,-121.2201,2006-06-04,0.009,772.0
50.2667,-119.9906,2006-06-04,0.01,969.0
52.625,-115.254833,2006-06-04,0.1,985.0
49.5095,-118.8816,2006-06-04,4.9,1345.0
49.4735,-118.9634,2006-06-04,0.009,1113.0
51.7167,-117.477,2006-06-04,14.0,1896.0
49.9363,-116.8358,2006-06-04,0.009,1181.0
52.2988,-118.1787,2006-06-04,0.3,1551.0
50.5018,-117.315,2006-06-04,0.1,1327.0
50.7858,-118.7674,2006-06-04,0.009,1452.0
49.8309,-116.2881,2006-06-04,535.8,1416.0
50.3417,-121.2421,2006-06-04,0.1,655.0
52.063,-118.213,2006-06-04,4.0,1287.0
53.0727,-116.594983,2006-06-04,0.01,1141.0
51.928889,-99.584167,2006-06-04,1.0,258.0
50.6768,-120.6589,2006-06-04,0.009,906.0
50.6505,-121.1355,2006-06-04,0.009,1728.0
49.156,-124.0198,2006-06-04,0.3,288.0
49.8838,-122.3423,2006-06-04,0.009,953.0
50.2221,-122.3969,2006-06-04,58.2,1307.0
50.3458,-121.0658,2006-06-04,0.009,1507.0
51.721667,-115.349333,2006-06-04,0.01,1840.0
50.6051,-118.7346,2006-06-04,0.009,435.0
49.3718,-118.1555,2006-06-04,0.2,1191.0
50.4708,-121.1884,2006-06-04,0.5,1496.0
50.825,-118.892,2006-06-04,0.009,1602.0
52.0777,-118.1767,2006-06-04,10.0,1790.0
50.4256,-121.2838,2006-06-04,6.0,851.0
50.3608,-121.262,2006-06-04,0.1,944.0
55.19385,-113.204,2006-06-04,0.01,596.0
49.5543,-116.2301,2006-06-04,0.009,1999.0
50.0461,-116.8544,2006-06-04,0.009,1139.0
55.3433,-105.691,2006-06-04,0.01,374.0
50.1154,-117.0365,2006-06-04,258.0,1499.0
50.5895,-118.5416,2006-06-04,0.5,1716.0
50.1567,-116.9192,2006-06-04,0.009,597.0
50.7992,-117.1583,2006-06-04,1.7,1811.0
50.8016,-117.2714,2006-06-04,196.0,1669.0
49.1373,-116.8744,2006-06-04,0.3,1758.0
51.4812,-117.4563,2006-06-04,0.009,1398.0
50.0238,-116.9526,2006-06-04,61.0,1558.0
58.0333,-129.9833,2006-06-04,0.009,686.0
50.5404,-117.4277,2006-06-04,0.009,1668.0
50.7409,-117.686,2006-06-04,0.009,1404.0
50.0734,-117.3247,2006-06-04,20.0,2054.0
50.401,-125.216,2006-06-04,0.25,98.0
50.0194,-117.3662,2006-06-04,0.009,1380.0
50.7531,-117.7973,2006-06-04,0.2,773.0
49.2718,-115.9239,2006-06-04,0.1,1557.0
50.6124,-117.6053,2006-06-04,3.8,2043.0
50.1154,-117.0365,2006-06-04,3.0,1499.0
50.5076,-117.2329,2006-06-04,0.009,1540.0
50.4818,-117.3358,2006-06-04,188.0,1922.0
49.9912,-116.8257,2006-06-04,0.009,1496.0
50.1285,-117.0268,2006-06-04,0.1,1740.0
49.9105,-116.8212,2006-06-04,3.0,1815.0
50.5099,-117.2223,2006-06-04,1.0,1115.0
50.092,-116.7873,2006-06-04,0.009,1508.0
50.1458,-116.8673,2006-06-04,40.0,2147.0
50.1882,-116.7143,2006-06-04,1.0,2372.0
49.989,-116.8228,2006-06-04,0.02,1552.0
50.0283,-116.8503,2006-06-04,0.2,1043.0
50.0912,-117.0904,2006-06-04,0.1,2124.0
50.5086,-117.3492,2006-06-04,0.009,1404.0
49.9536,-116.8504,2006-06-04,0.009,848.0
50.5694,-117.3778,2006-06-04,0.009,1238.0
50.1079,-116.8916,2006-06-04,0.009,819.0
50.1049,-116.9049,2006-06-04,0.2,531.0
50.142,-116.5389,2006-06-04,63.2,2030.0
50.3381,-117.0955,2006-06-04,0.009,1599.0
50.5569,-117.4409,2006-06-04,0.009,1370.0
49.882767,-114.628967,2006-06-04,0.01,1771.0
50.6498,-117.478,2006-06-04,0.009,1717.0
50.327,-121.5785,2006-06-04,0.009,1413.0
51.3508,-117.8372,2006-06-04,100.0,1724.0
49.3447,-115.2614,2006-06-04,0.009,861.0
49.6379,-115.7255,2006-06-04,0.4,853.0
52.3159,-118.6287,2006-06-04,0.01,1606.0
50.8619,-122.2547,2006-06-04,0.009,1896.0
51.5458,-117.3445,2006-06-04,0.1,1563.0
50.2993,-115.8709,2006-06-04,0.009,825.0
51.7321,-117.512,2006-06-04,0.009,1246.0
53.7625,-124.9001,2006-06-04,20.9,834.0
51.2603,-117.868,2006-06-04,0.3,1694.0
51.235,-117.7762,2006-06-04,3.0,1768.0
51.3517,-118.2267,2006-06-04,0.5,1739.0
50.9083,-117.895,2006-06-04,0.009,1298.0
50.1757,-115.7957,2006-06-04,0.009,1584.0
50.8599,-122.1277,2006-06-04,0.01,787.0
52.9189,-115.675483,2006-06-04,0.01,1014.0
50.437,-121.6225,2006-06-04,0.009,1436.0
50.8084,-122.1804,2006-06-04,0.01,771.0
50.3135,-121.6718,2006-06-04,0.009,814.0
50.6738,-121.22,2006-06-04,0.009,1188.0
50.7417,-120.4642,2006-06-04,0.009,1026.0
49.0408,-119.1703,2006-06-04,0.009,1151.0
50.398,-121.7404,2006-06-04,0.009,1921.0
55.038567,-111.542733,2006-06-04,0.01,605.0
49.681,-115.9445,2006-06-04,0.009,1218.0
50.002,-115.9015,2006-06-04,0.009,1515.0
51.6513,-118.5778,2006-06-04,0.01,923.0
50.2962,-121.1736,2006-06-04,0.009,496.0
49.5193,-115.5769,2006-06-04,0.1,819.0
51.103,-116.8098,2006-06-04,0.009,1788.0
53.803567,-115.705833,2006-06-04,0.01,892.0
50.7033,-121.3787,2006-06-04,8.0,745.0
50.3629,-121.2934,2006-06-04,0.1,1096.0
49.693,-115.7828,2006-06-04,0.009,888.0
49.1772,-117.2202,2006-06-05,3.0,1553.0
51.835,-123.3317,2006-06-05,0.009,1165.0
50.8696,-122.2231,2006-06-05,0.009,1206.0
55.21745,-117.69345,2006-06-05,0.03,741.0
58.7212,-104.838,2006-06-05,3.0,380.0
52.4396,-116.270083,2006-06-05,0.01,1502.0
52.449867,-115.1909,2006-06-05,0.01,1021.0
54.046283,-117.874033,2006-06-05,0.03,1189.0
50.6661,-116.2291,2006-06-05,0.009,1014.0
49.9758,-115.6803,2006-06-05,0.009,900.0
52.240597,-115.181831,2006-06-05,0.01,1202.0
49.3559,-117.7661,2006-06-05,0.1,911.0
53.1515,-121.7572,2006-06-05,0.009,1560.0
50.6391,-115.7822,2006-06-05,0.009,1719.0
49.6015,-117.6215,2006-06-05,0.3,1273.0
50.145,-115.872,2006-06-05,0.2,1092.0
49.6363,-117.3723,2006-06-05,0.009,1738.0
49.2538,-117.8961,2006-06-05,5.2,1721.0
49.264,-117.8728,2006-06-05,0.009,1947.0
50.3382,-121.31,2006-06-05,0.009,1339.0
49.727,-117.4797,2006-06-05,0.009,549.0
50.0214,-115.7601,2006-06-05,62.0,899.0
50.099,-115.8072,2006-06-05,0.009,864.0
49.8273,-116.9814,2006-06-05,0.009,2246.0
49.453,-119.0163,2006-06-05,0.5,1362.0
55.681,-107.415,2006-06-05,0.2,469.0
49.2016,-117.0081,2006-06-05,32.0,1933.0
51.5659,-117.2233,2006-06-05,1.5,1156.0
50.4486,-119.658,2006-06-05,0.009,1220.0
55.031833,-118.865517,2006-06-05,0.01,673.0
51.0896,-115.038117,2006-06-05,0.01,1300.0
49.3485,-116.7889,2006-06-05,10.8,617.0
53.69605,-115.556867,2006-06-05,0.01,822.0
54.185667,-117.3134,2006-06-05,0.1,1102.0
50.2673,-117.6636,2006-06-05,0.009,1668.0
56.315317,-110.7667,2006-06-05,0.4,458.0
49.3448,-116.8175,2006-06-05,0.1,1481.0
49.7821,-117.2613,2006-06-05,0.5,1961.0
50.578,-118.5292,2006-06-05,0.009,1779.0
50.4739,-119.501,2006-06-05,0.009,1167.0
49.5947,-117.6267,2006-06-05,0.009,1152.0
50.498,-120.6882,2006-06-05,0.1,1452.0
49.4247,-116.62,2006-06-05,0.1,2225.0
52.704333,-115.114667,2006-06-05,0.1,967.0
55.005083,-118.888833,2006-06-05,0.08,681.0
51.1565,-118.4843,2006-06-06,0.3,1735.0
54.7995,-127.0735,2006-06-06,0.009,639.0
50.7959,-121.6109,2006-06-06,2.46,840.0
49.0443,-122.007,2006-06-06,0.06,141.0
51.6375,-117.53,2006-06-06,0.3,1050.0
50.3307,-121.3713,2006-06-06,236.0,869.0
49.3006,-122.5415,2006-06-06,0.1,359.0
50.2712,-119.2206,2006-06-06,0.009,584.0
51.1395,-117.8546,2006-06-06,0.009,692.0
52.2633,-122.1333,2006-06-06,0.009,707.0
53.26275,-115.274667,2006-06-06,0.05,903.0
53.571,-107.136,2006-06-06,0.1,519.0
54.7372,-104.572,2006-06-06,0.01,561.0
49.8333,-126.6667,2006-06-06,0.009,0.0
51.6531,-120.0878,2006-06-06,0.009,454.0
49.6439,-124.057,2006-06-06,1.5,168.0
53.6735,-107.168,2006-06-06,0.1,520.0
55.8071,-121.7357,2006-06-06,0.2,736.0
49.5885,-117.6946,2006-06-06,0.009,1826.0
54.128435,-115.453626,2006-06-06,0.01,826.0
54.188833,-115.794833,2006-06-06,0.41,747.0
50.0427,-117.0378,2006-06-06,0.009,2378.0
52.728133,-115.842017,2006-06-07,0.1,1085.0
49.375,-121.7395,2006-06-07,0.009,335.0
50.177,-121.0619,2006-06-07,0.5,488.0
51.0056,-121.7747,2006-06-07,0.1,1116.0
50.4949,-119.3665,2006-06-07,0.01,542.0
54.815167,-111.566,2006-06-07,0.02,626.0
49.667,-124.4144,2006-06-07,2.0,224.0
51.5763,-117.4823,2006-06-07,0.02,821.0
54.0603,-122.7885,2006-06-07,0.5,721.0
56.439019,-117.656123,2006-06-07,0.01,644.0
55.0845,-120.2014,2006-06-07,0.1,996.0
49.0496,-122.0496,2006-06-07,0.009,853.0
49.7792,-119.1069,2006-06-07,0.009,1337.0
49.6408,-115.3872,2006-06-07,0.009,1947.0
54.182083,-117.028633,2006-06-07,0.02,996.0
50.0436,-125.4685,2006-06-08,2.5,221.0
51.7167,-117.5323,2006-06-08,0.1,817.0
51.1608,-119.7662,2006-06-08,100.0,1605.0
49.3064,-116.5278,2006-06-08,0.4,2001.0
55.9453,-120.8571,2006-06-08,0.009,857.0
51.73,-117.507,2006-06-08,0.1,1274.0
52.4175,-119.9311,2006-06-08,0.009,683.0
49.3753,-123.0028,2006-06-08,0.1,190.0
51.4047,-120.463,2006-06-08,0.01,1451.0
52.5736,-120.3527,2006-06-08,0.009,1160.0
54.2903,-128.5363,2006-06-08,0.009,219.0
50.6312,-120.0447,2006-06-08,0.03,608.0
50.6312,-120.0447,2006-06-08,0.4,608.0
49.3832,-123.0252,2006-06-08,0.009,595.0
52.1977,-120.8888,2006-06-08,0.009,1250.0
52.9084,-121.1725,2006-06-08,0.009,856.0
54.4195,-105.726,2006-06-08,0.1,501.0
53.9625,-123.8933,2006-06-08,0.4,738.0
52.3293,-119.6335,2006-06-08,0.009,1402.0
59.4793,-111.42885,2006-06-08,0.5,214.0
52.4716,-120.7492,2006-06-08,0.009,877.0
52.1569,-120.1481,2006-06-08,0.009,897.0
52.4418,-121.5076,2006-06-09,0.2,930.0
51.4402,-121.4771,2006-06-09,0.009,1130.0
49.67305,-114.593,2006-06-09,0.01,1524.0
51.9316,-122.5957,2006-06-09,0.009,1184.0
50.1033,-117.065,2006-06-09,0.21,1851.0
51.2903,-119.3738,2006-06-09,0.009,1446.0
59.507,-109.968,2006-06-09,440.0,307.0
52.163,-120.2483,2006-06-09,0.009,1226.0
51.2901,-119.3851,2006-06-09,0.009,1415.0
51.897,-121.7758,2006-06-09,1.1,913.0
59.3725,-104.817,2006-06-09,841.0,385.0
52.6402,-120.929,2006-06-09,0.009,1011.0
51.2961,-119.3514,2006-06-09,2.6,1422.0
58.2368,-106.308,2006-06-09,4535.0,385.0
58.2677,-109.958,2006-06-09,1.0,313.0
51.9778,-121.8097,2006-06-09,0.009,776.0
48.6762,-123.6814,2006-06-09,0.009,169.0
52.3776,-120.0418,2006-06-09,0.009,763.0
50.8763,-119.963,2006-06-09,0.009,1024.0
50.6856,-121.3206,2006-06-09,12.0,465.0
52.5726,-120.4172,2006-06-09,0.009,1096.0
52.1057,-120.1151,2006-06-09,0.009,1039.0
49.0667,-121.002,2006-06-09,0.009,1594.0
51.7213,-123.1385,2006-06-09,0.009,1344.0
52.355,-97.016667,2006-06-09,0.1,221.0
49.3802,-123.0752,2006-06-10,0.009,1035.0
51.2087,-116.9673,2006-06-10,0.009,1547.0
51.2054,-116.9739,2006-06-10,0.009,1756.0
56.425456,-118.769746,2006-06-10,0.01,689.0
49.4661,-122.2546,2006-06-10,0.009,403.0
51.005,-116.2326,2006-06-10,0.009,1315.0
51.804,-117.6269,2006-06-10,0.1,1873.0
51.0947,-117.8792,2006-06-10,0.01,1397.0
51.266717,-114.970933,2006-06-10,0.01,1370.0
50.667167,-114.685333,2006-06-10,0.42,1667.0
49.1093,-116.1695,2006-06-10,0.009,895.0
51.159539,-114.852534,2006-06-10,0.01,1244.0
49.9502,-119.4568,2006-06-10,0.1,490.0
51.821,-117.2385,2006-06-10,0.1,1070.0
49.9411,-119.5255,2006-06-10,2.4,704.0
49.3658,-121.3721,2006-06-10,0.009,164.0
52.4691,-121.607,2006-06-10,0.009,918.0
49.9675,-116.9129,2006-06-10,0.009,785.0
50.4351,-117.9971,2006-06-10,0.1,1010.0
49.946,-117.4288,2006-06-10,0.01,1207.0
49.3317,-118.8949,2006-06-10,0.02,953.0
52.528446,-115.215177,2006-06-10,0.01,1006.0
51.1628,-117.8732,2006-06-10,0.009,1549.0
49.9002,-117.2687,2006-06-10,0.3,1988.0
51.7369,-119.9849,2006-06-10,0.009,962.0
49.2268,-117.6197,2006-06-10,0.009,875.0
50.6669,-120.1133,2006-06-10,0.01,357.0
49.5597,-118.1058,2006-06-10,0.1,927.0
49.9182,-115.7298,2006-06-10,9.6,831.0
49.1115,-121.6322,2006-06-10,0.009,397.0
52.75055,-116.386883,2006-06-10,0.05,1418.0
50.4352,-117.9959,2006-06-10,0.009,974.0
49.6328,-115.6807,2006-06-10,0.1,772.0
55.8,-128.71,2006-06-11,0.009,582.0
49.8048,-124.3103,2006-06-11,0.009,127.0
50.2177,-121.589,2006-06-11,0.01,279.0
55.175733,-113.2304,2006-06-11,0.01,610.0
51.6373,-103.539,2006-06-11,0.25,560.0
54.405283,-117.471667,2006-06-11,0.01,962.0
50.729367,-114.690783,2006-06-11,0.01,2010.0
49.9008,-121.4627,2006-06-11,0.009,490.0
51.4128,-117.0223,2006-06-11,0.009,901.0
51.165717,-114.911567,2006-06-11,0.01,1244.0
50.3038,-119.3961,2006-06-11,0.01,445.0
50.1479,-119.51,2006-06-12,0.01,515.0
52.01,-121.9186,2006-06-12,0.009,807.0
52.0343,-122.0277,2006-06-12,0.009,938.0
50.0025,-96.935278,2006-06-12,0.1,235.0
51.435278,-98.413889,2006-06-12,35.0,274.0
55.256283,-117.340133,2006-06-12,0.01,725.0
50.0747,-119.5019,2006-06-12,2.8,437.0
52.8083,-120.7145,2006-06-12,0.009,1410.0
49.7059,-119.4204,2006-06-12,1.5,1525.0
51.899444,-97.307778,2006-06-12,0.1,232.0
50.9022,-121.4017,2006-06-12,0.1,512.0
52.0337,-118.5846,2006-06-12,0.009,585.0
50.0025,-120.411,2006-06-12,0.1,1086.0
52.146944,-98.159722,2006-06-12,0.6,230.0
51.913611,-97.305556,2006-06-12,0.1,227.0
52.35,-97.016667,2006-06-12,0.1,217.0
51.5898,-118.5285,2006-06-12,0.009,1668.0
51.886389,-97.269444,2006-06-12,0.1,226.0
50.1734,-119.196,2006-06-13,0.01,1301.0
49.3758,-124.9525,2006-06-13,0.35,96.0
53.27955,-115.273417,2006-06-13,0.01,900.0
54.3505,-115.251333,2006-06-13,0.01,809.0
53.354054,-117.629405,2006-06-13,0.01,1082.0
49.0007,-123.7765,2006-06-13,0.1,62.0
49.5213,-123.8867,2006-06-13,0.009,206.0
50.0122,-119.3934,2006-06-13,0.2,439.0
51.376333,-115.00145,2006-06-13,0.01,1447.0
49.2994,-124.2853,2006-06-13,0.009,64.0
52.3167,-118.6108,2006-06-14,28.0,1141.0
50.0623,-116.8034,2006-06-14,260.0,1071.0
54.319,-115.708833,2006-06-14,0.2,889.0
49.9386,-117.0272,2006-06-14,0.009,1846.0
50.24185,-114.346283,2006-06-14,0.01,1452.0
50.895,-120.0467,2006-06-14,0.1,1548.0
50.5131,-81.23269999999998,2006-06-14,59.6,105.0
53.16635,-116.643217,2006-06-14,0.01,1093.0
50.4793,-119.8067,2006-06-14,0.009,697.0
49.0828,-123.915,2006-06-14,0.2,86.0
53.084816,-115.228897,2006-06-14,0.02,915.0
49.8373,-121.3803,2006-06-15,0.006,466.0
49.5099,-121.199,2006-06-15,0.009,629.0
50.7649,-117.7718,2006-06-15,0.009,1007.0
50.4622,-119.7148,2006-06-15,0.009,605.0
49.7086,-125.4764,2006-06-15,0.009,890.0
46.17575,-65.87867,2006-06-15,0.1,13.0
49.6926,-115.9625,2006-06-15,0.009,1121.0
50.5883,-105.41,2006-06-15,7.0,589.0
49.942,-114.3919,2006-06-15,0.01,1463.0
49.0752,-115.0985,2006-06-15,0.009,813.0
50.0748,-125.1869,2006-06-15,0.2,65.0
49.677483,-114.591967,2006-06-15,0.01,1545.0
50.799933,-114.911433,2006-06-15,0.03,1762.0
49.660967,-114.539883,2006-06-15,0.01,1501.0
50.8373,-120.0353,2006-06-16,0.009,956.0
49.36155,-114.328933,2006-06-16,0.01,1413.0
49.366617,-114.324283,2006-06-16,0.01,1428.0
49.340833,-114.412217,2006-06-16,0.01,1409.0
49.5017,-123.8158,2006-06-16,0.002,319.0
54.8947,-122.6983,2006-06-16,0.3,859.0
49.9443,-114.8543,2006-06-16,1.0,1318.0
49.366117,-114.324333,2006-06-16,0.01,1428.0
50.2379,-120.4615,2006-06-16,0.009,625.0
57.1435,-117.695167,2006-06-16,0.01,649.0
49.6057,-115.8637,2006-06-16,0.2,905.0
50.1645,-123.3944,2006-06-16,0.009,311.0
51.4493,-123.9853,2006-06-16,3.1,1220.0
56.877778,-101.488611,2006-06-16,3.0,387.0
55.15,-108.0,2006-06-16,0.01,434.0
49.5847,-121.4037,2006-06-16,0.009,86.0
54.409,-108.795,2006-06-16,0.1,482.0
49.8443,-120.7107,2006-06-17,0.04,1092.0
54.570333,-116.628167,2006-06-17,0.01,781.0
49.8332,-124.2674,2006-06-17,0.1,127.0
54.5858,-128.6372,2006-06-17,0.2,164.0
49.4233,-122.0458,2006-06-17,0.009,369.0
50.21405,-114.42695,2006-06-17,0.01,1737.0
50.1749,-87.5293,2006-06-17,69.0,349.0
55.132384,-117.491329,2006-06-17,0.01,687.0
49.4998,-121.9107,2006-06-17,0.009,595.0
59.1467,-105.557,2006-06-17,0.1,295.0
48.7551,-123.3885,2006-06-17,0.1,44.0
49.4671,-118.8861,2006-06-17,0.8,1166.0
49.8388,-123.0924,2006-06-17,0.009,1195.0
58.9648,-106.844,2006-06-17,1721.0,433.0
56.4987,-109.448,2006-06-17,1.0,464.0
59.1042,-108.616,2006-06-17,178267.0,245.0
49.5791,-115.5674,2006-06-17,0.02,870.0
55.055969,-118.815782,2006-06-17,0.01,663.0
49.6866,-115.6842,2006-06-17,1.0,767.0
59.3168,-107.171,2006-06-17,0.1,207.0
55.304,-114.737967,2006-06-17,0.22,578.0
49.7406,-119.3873,2006-06-18,0.8,1504.0
51.272566,-115.046495,2006-06-18,0.01,1561.0
46.245348,-60.293747,2006-06-18,2.0,1.0
52.229657,-116.163417,2006-06-18,0.01,2070.0
52.229657,-116.449037,2006-06-18,0.01,1322.0
54.575823,-115.157091,2006-06-18,0.01,860.0
54.414767,-111.014983,2006-06-18,0.01,546.0
54.378867,-111.033883,2006-06-18,0.01,518.0
48.9172,-124.359,2006-06-18,0.009,172.0
51.401383,-115.193617,2006-06-18,0.02,1734.0
54.313949,-115.147254,2006-06-18,0.01,742.0
52.862467,-116.989183,2006-06-18,0.01,1582.0
50.2569,-121.5221,2006-06-18,0.009,236.0
45.76594,-65.30808,2006-06-18,0.1,149.0
54.463017,-116.80695,2006-06-18,0.01,773.0
49.9726,-122.0954,2006-06-18,20.0,1674.0
57.9576,-110.957167,2006-06-18,0.01,304.0
58.1585,-102.812,2006-06-18,1.5,401.0
50.8884,-118.8855,2006-06-18,0.1,370.0
54.357613,-117.028103,2006-06-18,0.01,800.0
52.331869,-116.354039,2006-06-18,0.01,1355.0
50.187,-120.8721,2006-06-18,0.1,739.0
55.206,-113.18925,2006-06-18,0.01,605.0
53.447417,-116.17585,2006-06-19,0.01,983.0
50.030183,-114.5525,2006-06-19,0.01,1663.0
49.2294,-124.0958,2006-06-19,0.2,316.0
49.3192,-119.6729,2006-06-19,0.01,687.0
49.7995,-114.8817,2006-06-19,0.1,1150.0
51.41,-97.351389,2006-06-19,2.0,238.0
53.584317,-115.030667,2006-06-19,0.2,782.0
49.4579,-123.718,2006-06-19,0.01,94.0
54.747867,-117.51045,2006-06-19,0.02,797.0
53.5178,-123.3031,2006-06-19,0.2,791.0
49.046,-119.6715,2006-06-19,0.009,1361.0
53.616583,-115.224367,2006-06-19,0.5,794.0
52.455682,-115.731109,2006-06-19,0.01,1176.0
45.25393,-67.10291,2006-06-19,0.1,114.0
50.1971,-115.6262,2006-06-19,0.4,1925.0
50.3186,-120.6636,2006-06-19,56.0,1374.0
50.6552,-119.9133,2006-06-19,0.1,422.0
49.735,-119.7726,2006-06-19,0.2,539.0
50.0293,-115.6198,2006-06-19,0.009,1275.0
51.653056,-99.540833,2006-06-19,0.1,248.0
52.5082,-93.5525,2006-06-20,9273.6,332.0
49.8983,-125.4607,2006-06-20,0.01,390.0
52.77,-120.7933,2006-06-20,0.009,792.0
54.98444,-113.65358,2006-06-20,0.01,681.0
54.967333,-116.423167,2006-06-20,0.12,897.0
50.0886,-125.6223,2006-06-20,0.3,247.0
49.909,-117.4441,2006-06-20,0.009,1083.0
50.3967,-126.9833,2006-06-20,0.01,21.0
57.963999,-111.105887,2006-06-20,0.01,275.0
49.9759,-116.8249,2006-06-20,0.009,1369.0
51.4949,-119.5211,2006-06-20,0.1,1279.0
51.391944,-98.325278,2006-06-20,2.0,287.0
56.8638,-103.127,2006-06-20,0.2,339.0
51.4362,-119.6838,2006-06-20,97.5,1627.0
48.4512,-123.5169,2006-06-20,0.009,78.0
49.9062,-116.9788,2006-06-20,0.2,1014.0
54.747867,-117.51045,2006-06-20,0.01,797.0
53.0423,-102.976,2006-06-20,0.4,598.0
53.164,-102.834,2006-06-20,2.1,583.0
54.213583,-115.68855,2006-06-20,0.01,813.0
48.9951,-116.6209,2006-06-21,0.1,1196.0
50.3813,-117.9379,2006-06-21,0.009,544.0
50.3111,-115.3963,2006-06-21,0.009,1714.0
49.2183,-119.5653,2006-06-21,0.6,440.0
56.6628,-124.0573,2006-06-21,3.2,1003.0
50.9425,-117.8943,2006-06-21,1.0,1952.0
50.427,-117.8058,2006-06-21,0.01,1077.0
50.2868,-117.9628,2006-06-21,0.5,1154.0
50.5624,-118.7749,2006-06-21,0.009,904.0
50.7912,-117.3347,2006-06-21,0.2,1508.0
49.223,-116.4962,2006-06-21,0.009,1572.0
50.6735,-118.3643,2006-06-21,0.1,976.0
50.8207,-116.8827,2006-06-21,0.009,1698.0
49.9138,-120.6018,2006-06-21,0.01,1173.0
51.2072,-117.7945,2006-06-21,0.1,1255.0
49.3299,-116.6896,2006-06-21,0.2,892.0
49.535,-118.6074,2006-06-21,0.009,1570.0
49.2407,-116.9332,2006-06-21,0.009,1354.0
51.2318,-118.1954,2006-06-21,0.009,1228.0
51.019,-118.336,2006-06-21,0.009,1752.0
49.2643,-116.713,2006-06-21,0.009,555.0
49.8913,-119.3307,2006-06-21,0.009,752.0
49.5576,-119.8562,2006-06-21,0.009,1469.0
49.1926,-116.6433,2006-06-21,0.1,535.0
49.6922,-119.972,2006-06-21,0.009,1149.0
50.2066,-115.369,2006-06-21,70.0,2015.0
